file,class,,cbo,loc,wmc,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\match\DoubleMatch.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.match.DoubleMatch,,1,36,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext4\NoUrlParamExt.java,org.apache.dubbo.common.extension.ext4.NoUrlParamExt,,2,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DemoService.java,org.apache.dubbo.rpc.cluster.filter.DemoService,,0,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\Exporter.java,com.alibaba.dubbo.rpc.Exporter$CompatibleExporter,,5,18,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\annotation\provider\HelloServiceImpl.java,org.apache.dubbo.config.spring.context.annotation.provider.HelloServiceImpl,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\ReflectionBasedServiceDiscovery.java,org.apache.dubbo.registry.client.ReflectionBasedServiceDiscovery,,17,140,29,,,,,,,,,
C:\oodass1\dubbo\dubbo-serialization\dubbo-serialization-fastjson2\src\test\java\org\apache\dubbo\common\serialize\fastjson2\TypeMatchTest.java,org.apache.dubbo.common.serialize.fastjson2.TypeMatchTest,,11,106,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\Response.java,org.apache.dubbo.remoting.exchange.Response,,1,80,22,,,,,,,,,
C:\oodass1\dubbo\dubbo-serialization\dubbo-serialization-api\src\main\java\org\apache\dubbo\common\serialize\DataOutput.java,org.apache.dubbo.common.serialize.DataOutput,,1,13,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot-autoconfigure\src\main\java\org\apache\dubbo\spring\boot\autoconfigure\observability\DubboObservationAutoConfiguration.java,org.apache.dubbo.spring.boot.autoconfigure.observability.DubboObservationAutoConfiguration$MeterObservationHandlerConfiguration$OnlyMetricsMeterObservationHandlerConfiguration,,6,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-triple-servlet\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\support\servlet\ServletHttpRequestAdapter.java,org.apache.dubbo.rpc.protocol.tri.rest.support.servlet.ServletHttpRequestAdapter,,21,281,82,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-netty4\src\main\java\org\apache\dubbo\remoting\transport\netty4\NettyCodecAdapter.java,org.apache.dubbo.remoting.transport.netty4.NettyCodecAdapter$InternalEncoder,,8,25,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\support\wrapper\AbstractCluster.java,org.apache.dubbo.rpc.cluster.support.wrapper.AbstractCluster,,13,158,10,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\localcallmix\LocalCallReferenceMixTest.java,org.apache.dubbo.config.spring.reference.localcallmix.LocalCallReferenceMixTest$LocalCallConfiguration,,3,3,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\client\metadata\MetadataServiceURLBuilderTest.java,org.apache.dubbo.registry.client.metadata.MetadataServiceURLBuilderTest,,2,7,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\isolation\spring\annotation\consumer\tri\HelloServiceV2.java,org.apache.dubbo.config.spring.isolation.spring.annotation.consumer.tri.HelloServiceV2,,3,6,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous5,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\buffer\ByteBufferBackedChannelBufferTest.java,org.apache.dubbo.remoting.buffer.ByteBufferBackedChannelBufferTest,,3,10,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous4,,3,11,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous7,,0,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\service\ServiceDescriptorInternalCache.java,org.apache.dubbo.rpc.service.ServiceDescriptorInternalCache,,4,10,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\annotation\consumer\test\TestConsumerConfiguration.java,org.apache.dubbo.config.spring.context.annotation.consumer.test.TestConsumerConfiguration$Child,,3,9,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\isolation\spring\annotation\consumer\tri\HelloServiceV3.java,org.apache.dubbo.config.spring.isolation.spring.annotation.consumer.tri.HelloServiceV3,,3,6,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous6,,3,11,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\Page.java,org.apache.dubbo.common.utils.Page,,2,14,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous8,,3,10,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\mapping\condition\ConsumesCondition.java,org.apache.dubbo.rpc.protocol.tri.rest.mapping.condition.ConsumesCondition,,6,95,33,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\propertyconfigurer\consumer3\PropertySourcesInJavaConfigTest.java,org.apache.dubbo.config.spring.propertyconfigurer.consumer3.PropertySourcesInJavaConfigTest$ConsumerConfiguration,,7,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous1,,1,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\logger\ListenableLogger.java,org.apache.dubbo.common.logger.ListenableLogger,,2,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous3,,2,8,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\support\IGreeterImpl.java,org.apache.dubbo.rpc.protocol.tri.support.IGreeterImpl,,3,27,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous2,,2,11,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\config\configcenter\ConfigItem.java,org.apache.dubbo.common.config.configcenter.ConfigItem,,0,22,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-rest-spring\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\support\spring\BindParamArgumentResolver.java,org.apache.dubbo.rpc.protocol.tri.rest.support.spring.BindParamArgumentResolver,,9,20,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot-autoconfigure\src\main\java\org\apache\dubbo\spring\boot\autoconfigure\observability\ObservationHandlerGrouping.java,org.apache.dubbo.spring.boot.autoconfigure.observability.ObservationHandlerGrouping,,5,39,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-maven-plugin\src\main\java\org\apache\dubbo\maven\plugin\protoc\ProtocMetaData.java,org.apache.dubbo.maven.plugin.protoc.ProtocMetaData,,1,46,12,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-rest-spring\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\support\spring\MultiValueMapCreator.java,org.apache.dubbo.rpc.protocol.tri.rest.support.spring.MultiValueMapCreator,,5,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\BaseRule.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.BaseRule,,0,26,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\config\EnvironmentTest.java,org.apache.dubbo.common.config.EnvironmentTest,,11,56,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\configurator\parser\model\ConditionMatch.java,org.apache.dubbo.rpc.cluster.configurator.parser.model.ConditionMatch,,5,62,23,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\common\extension\activate\impl\OldActivateExt1Impl2.java,org.apache.dubbo.common.extension.activate.impl.OldActivateExt1Impl2,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\ClusterUtilsTest.java,org.apache.dubbo.rpc.cluster.support.ClusterUtilsTest,,5,53,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-serialization\dubbo-serialization-api\src\main\java\org\apache\dubbo\common\serialize\SerializationScopeModelInitializer.java,org.apache.dubbo.common.serialize.SerializationScopeModelInitializer,,3,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\TimeoutFilterTest.java,org.apache.dubbo.rpc.filter.TimeoutFilterTest,,9,22,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\proxy\MethodInvokerTest.java,org.apache.dubbo.rpc.proxy.MethodInvokerTest,,6,22,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\common\extension\activate\impl\OldActivateExt1Impl3.java,org.apache.dubbo.common.extension.activate.impl.OldActivateExt1Impl3,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot\src\test\java\org\apache\dubbo\spring\boot\context\event\AwaitingNonWebApplicationListenerTest.java,org.apache.dubbo.spring.boot.context.event.AwaitingNonWebApplicationListenerTest,,3,8,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\support\header\AbstractTimerTask.java,org.apache.dubbo.remoting.exchange.support.header.AbstractTimerTask,,7,56,18,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,,2,9,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\migration\MigrationAddressComparator.java,org.apache.dubbo.registry.client.migration.MigrationAddressComparator,,3,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\MethodDescriptor.java,org.apache.dubbo.rpc.model.MethodDescriptor,,1,16,13,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\registry\NotifyListener.java,com.alibaba.dubbo.registry.NotifyListener$ReverseCompatibleNotifyListener,,4,11,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\ReferenceConfig.java,org.apache.dubbo.config.ReferenceConfig,,25,477,122,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-spring6-security\src\test\java\org\apache\dubbo\spring\security\oauth2\DeserializationTest.java,org.apache.dubbo.spring.security.oauth2.DeserializationTest$OAuth2SecurityTestConfiguration,,2,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\json\impl\FastJson2Impl.java,org.apache.dubbo.common.json.impl.FastJson2Impl,,3,26,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\beanutil\JavaBeanSerializeUtilTest.java,org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest,,12,486,50,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\cache\CacheFactory.java,com.alibaba.dubbo.cache.CacheFactory,,9,6,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-tracing\src\main\java\org\apache\dubbo\tracing\tracer\otel\OTelPropagatorProvider.java,org.apache.dubbo.tracing.tracer.otel.OTelPropagatorProvider,,5,9,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-default\src\test\java\org\apache\dubbo\monitor\support\MonitorFilterTest.java,org.apache.dubbo.monitor.support.MonitorFilterTest,,13,142,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\script\config\model\ScriptRule.java,org.apache.dubbo.rpc.cluster.router.script.config.model.ScriptRule,,5,37,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ExtensionLoaderTest.java,org.apache.dubbo.common.extension.ExtensionLoaderTest$DubboInternalLoadingStrategyTest,,1,15,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\DubboBootstrapTest.java,org.apache.dubbo.config.bootstrap.DubboBootstrapTest$InterfaceConfig,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\DubboIsolationExecutorSupport.java,org.apache.dubbo.rpc.protocol.dubbo.DubboIsolationExecutorSupport,,11,33,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\util\TracingContextProvider.java,org.apache.dubbo.rpc.cluster.router.mesh.util.TracingContextProvider,,2,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\model\CollectionTypeModel.java,org.apache.dubbo.metadata.annotation.processing.model.CollectionTypeModel,,3,7,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\context\config\NamePropertyDefaultValueDubboConfigBeanCustomizer.java,org.apache.dubbo.config.spring.context.config.NamePropertyDefaultValueDubboConfigBeanCustomizer,,2,26,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\metadata\rest\RestService.java,org.apache.dubbo.metadata.rest.RestService,,1,9,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\configurator\override\OverrideConfigurator.java,org.apache.dubbo.rpc.cluster.configurator.override.OverrideConfigurator,,4,10,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\telnet\support\TelnetUtils.java,org.apache.dubbo.remoting.telnet.support.TelnetUtils,,2,121,32,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-native\src\main\java\org\apache\dubbo\aot\api\JdkProxyDescriber.java,org.apache.dubbo.aot.api.JdkProxyDescriber,,2,27,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java,org.apache.dubbo.common.constants.CommonConstants$DubboProperty,,0,39,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\bytecode\ClassGeneratorTest.java,org.apache.dubbo.common.bytecode.ClassGeneratorTest$Anonymous1,,1,8,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\MappingCacheManager.java,org.apache.dubbo.metadata.MappingCacheManager,,3,29,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\ProviderFirstParams.java,org.apache.dubbo.registry.ProviderFirstParams,,1,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\extension\ExtensionLoader.java,org.apache.dubbo.common.extension.ExtensionLoader,,38,982,279,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\support\ExchangeHandlerDispatcher.java,org.apache.dubbo.remoting.exchange.support.ExchangeHandlerDispatcher,,12,56,15,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\AtomicPositiveInteger.java,org.apache.dubbo.common.utils.AtomicPositiveInteger,,1,98,31,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\serialization\MyObjectOutput.java,org.apache.dubbo.serialization.MyObjectOutput,,2,33,13,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-triple-servlet\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\support\servlet\ServletHttpResponseAdapter.java,org.apache.dubbo.rpc.protocol.tri.rest.support.servlet.ServletHttpResponseAdapter$HttpOutputStream,,3,21,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\transport\ChannelHandlerDispatcher.java,org.apache.dubbo.remoting.transport.ChannelHandlerDispatcher,,4,75,23,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\ReferenceConfigTest.java,ReferenceConfigTest,,68,892,39,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\ssl\CertManagerTest.java,org.apache.dubbo.common.ssl.CertManagerTest,,10,55,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ClassUtilsTest.java,org.apache.dubbo.common.utils.ClassUtilsTest,,11,96,32,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\TestServiceImpl.java,org.apache.dubbo.metadata.tools.TestServiceImpl,,3,7,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\RegistryServiceListener.java,org.apache.dubbo.registry.RegistryServiceListener,,3,10,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\util\ServiceAnnotationUtilsTest.java,org.apache.dubbo.metadata.annotation.processing.util.ServiceAnnotationUtilsTest,,7,53,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\localcall\LocalCallTest.java,org.apache.dubbo.config.spring.reference.localcall.LocalCallTest,,9,16,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\support\MergeableClusterInvoker.java,org.apache.dubbo.rpc.cluster.support.MergeableClusterInvoker,,14,142,33,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\destination\Subset.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.destination.Subset,,0,19,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\exception\NoSuchCommandException.java,org.apache.dubbo.qos.command.exception.NoSuchCommandException,,1,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\director\impl\TestAppProvider.java,org.apache.dubbo.common.extension.director.impl.TestAppProvider,,2,4,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\TimeUtilsTest.java,org.apache.dubbo.common.utils.TimeUtilsTest,,1,5,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-rest-openapi\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\openapi\PrimitiveSchema.java,org.apache.dubbo.rpc.protocol.tri.rest.openapi.PrimitiveSchema,,4,72,10,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\protocol\ProtocolListenerWrapperTest.java,org.apache.dubbo.rpc.protocol.ProtocolListenerWrapperTest,,9,58,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\context\ModuleExt.java,org.apache.dubbo.common.context.ModuleExt,,2,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadpool\support\eager\EagerThreadPoolExecutorTest.java,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPoolExecutorTest,,13,158,27,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\boot\conditional3\JavaConfigRawReferenceBeanConditionalTest.java,org.apache.dubbo.config.spring.boot.conditional3.JavaConfigRawReferenceBeanConditionalTest$ConditionalBeanConfiguration,,6,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-multicast\src\test\java\org\apache\dubbo\registry\multicast\MulticastRegistryTest.java,org.apache.dubbo.registry.multicast.MulticastRegistryTest$Anonymous1,,1,4,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-zookeeper\src\test\java\org\apache\dubbo\registry\zookeeper\ZookeeperServiceDiscoveryTest.java,org.apache.dubbo.registry.zookeeper.ZookeeperServiceDiscoveryTest$Anonymous1,,1,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-multicast\src\test\java\org\apache\dubbo\registry\multicast\MulticastRegistryTest.java,org.apache.dubbo.registry.multicast.MulticastRegistryTest$Anonymous2,,3,9,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h3\negotiation\AdaptiveClientStreamFactory.java,org.apache.dubbo.rpc.protocol.tri.h3.negotiation.AdaptiveClientStreamFactory,,11,12,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\LimitedByteArrayOutputStream.java,org.apache.dubbo.remoting.http12.LimitedByteArrayOutputStream,,3,28,9,,,,,,,,,
