file,class,type,cbo,loc,wmc
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java,com.facebook.common.references.SharedReferenceTest$Thing,innerclass,1,12,3
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\activitylistener\ActivityListenerManager.java,com.facebook.common.activitylistener.ActivityListenerManager,class,9,69,6
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\ByteArrayPool.java,com.facebook.common.memory.ByteArrayPool,interface,2,2,0
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PartialDiskCacheProducer.java,com.facebook.imagepipeline.producers.PartialDiskCacheProducer$PartialDiskCacheConsumer,innerclass,23,92,20
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\instrumentation\Instrumented.java,com.facebook.samples.comparison.instrumentation.Instrumented,interface,1,3,1
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\debug\DebugControllerOverlayDrawableTestHelper.java,com.facebook.drawee.debug.DebugControllerOverlayDrawableTestHelper,class,3,18,4
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\SwallowResultProducerTest.java,com.facebook.imagepipeline.producers.SwallowResultProducerTest$ProduceResultsNewResultAnswer,innerclass,6,15,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\transition\VitoTransitionFragment.java,com.facebook.fresco.samples.showcase.vito.transition.VitoTransitionFragment$Anonymous1,anonymous,2,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\DataFetchProducer.java,com.facebook.imagepipeline.producers.DataFetchProducer,class,10,34,7
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\LruCountingMemoryCache.java,com.facebook.imagepipeline.cache.LruCountingMemoryCache$Anonymous1,anonymous,4,8,2
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\controller\AbstractDraweeControllerTest.java,com.facebook.drawee.controller.AbstractDraweeControllerTest$FakeImageInfo,innerclass,0,2,0
C:\oodass1\projects\fresco\imagepipeline-backends\imagepipeline-volley\src\main\java\com\facebook\imagepipeline\backends\volley\VolleyNetworkFetcher.java,com.facebook.imagepipeline.backends.volley.VolleyNetworkFetcher$VolleyNetworkFetchState,innerclass,3,8,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\LruCountingMemoryCache.java,com.facebook.imagepipeline.cache.LruCountingMemoryCache$Anonymous2,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\gif\ImageFormatGifFragment.java,com.facebook.fresco.samples.showcase.imageformat.gif.ImageFormatGifFragment$Entry,innerclass,1,8,1
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\MainActivity.java,com.facebook.samples.comparison.MainActivity$Anonymous1,anonymous,1,6,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineResizingFragment$ImageFormatEntry,innerclass,2,8,1
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\MainActivity.java,com.facebook.samples.comparison.MainActivity$Anonymous4,anonymous,1,8,2
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\controller\AbstractDraweeControllerTest.java,com.facebook.drawee.controller.AbstractDraweeControllerTest$FakeImage,innerclass,4,36,9
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\MainActivity.java,com.facebook.samples.comparison.MainActivity$Anonymous2,anonymous,3,7,2
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\MainActivity.java,com.facebook.samples.comparison.MainActivity$Anonymous3,anonymous,3,7,2
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\base\AnimatedDrawableFrameInfo.java,com.facebook.imagepipeline.animated.base.AnimatedDrawableFrameInfo,class,3,25,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\SingleUsePostprocessorProducerTest.java,com.facebook.imagepipeline.producers.SingleUsePostprocessorProducerTest$Anonymous1,anonymous,4,6,1
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationBackendUtils.java,com.facebook.samples.animation2.utils.AnimationBackendUtils$Anonymous1,anonymous,2,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoScaleTypeFragment.java,com.facebook.fresco.samples.showcase.vito.VitoScaleTypeFragment$Anonymous3,anonymous,5,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoScaleTypeFragment.java,com.facebook.fresco.samples.showcase.vito.VitoScaleTypeFragment$Anonymous2,anonymous,2,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\ConstrainedExecutorService.java,com.facebook.common.executors.ConstrainedExecutorService,class,4,92,18
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ColorImageExample.java,com.facebook.fresco.samples.showcase.imageformat.color.ColorImageExample$ColorDecoder,innerclass,6,19,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoScaleTypeFragment.java,com.facebook.fresco.samples.showcase.vito.VitoScaleTypeFragment$Anonymous1,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ImageFormatColorFragment.java,com.facebook.fresco.samples.showcase.imageformat.color.ImageFormatColorFragment$Anonymous1,anonymous,2,6,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ImageFormatColorFragment.java,com.facebook.fresco.samples.showcase.imageformat.color.ImageFormatColorFragment$Anonymous2,anonymous,2,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\core\ProducerFactory.java,com.facebook.imagepipeline.core.ProducerFactory,class,64,156,36
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\FasterGreyScalePostprocessor.java,com.facebook.fresco.samples.showcase.postprocessor.FasterGreyScalePostprocessor,class,4,15,3
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\ThumbnailBranchProducer.java,com.facebook.imagepipeline.producers.ThumbnailBranchProducer$ThumbnailConsumer,innerclass,8,29,9
C:\oodass1\projects\fresco\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\info\ForwardingImageOriginListener.java,com.facebook.drawee.backends.pipeline.info.ForwardingImageOriginListener,class,4,31,8
C:\oodass1\projects\fresco\animated-gif-lite\src\main\java\com\facebook\animated\giflite\decoder\GifMetadataDecoder.java,com.facebook.animated.giflite.decoder.GifMetadataDecoder,class,7,258,73
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\FadeDrawableAllOnTest.java,com.facebook.drawee.drawable.FadeDrawableAllOnTest$FakeFadeDrawable,innerclass,2,13,3
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\components\RetryManager.java,com.facebook.drawee.components.RetryManager,class,2,35,10
C:\oodass1\projects\fresco\drawee-span\src\main\java\com\facebook\drawee\span\DraweeSpanStringBuilder.java,com.facebook.drawee.span.DraweeSpanStringBuilder$VitoDrawableChangedListener,innerclass,9,39,13
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\FirstAvailableDataSourceSupplierTest.java,com.facebook.datasource.FirstAvailableDataSourceSupplierTest,class,9,234,12
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java,com.facebook.common.references.SharedReferenceTest$Thing2,innerclass,1,9,2
C:\oodass1\projects\fresco\memory-types\ashmem\src\test\java\com\facebook\imagepipeline\memory\MemoryPooledByteBufferOutputStreamTest.java,com.facebook.imagepipeline.memory.MemoryPooledByteBufferOutputStreamTest,class,15,104,22
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineNotificationFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineNotificationFragment,class,18,55,8
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java,com.facebook.datasource.IncreasingQualityDataSourceSupplier$IncreasingQualityDataSource,innerclass,10,154,44
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\webp\WebpSupportStatus.java,com.facebook.common.webp.WebpSupportStatus,class,6,101,32
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\common\MultiCacheKey.java,com.facebook.cache.common.MultiCacheKey,class,6,39,12
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\components\DeferredReleaserStressTest.java,com.facebook.drawee.components.DeferredReleaserStressTest,class,8,56,7
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\xml\ImageFormatXmlFragment.java,com.facebook.fresco.samples.showcase.imageformat.xml.ImageFormatXmlFragment$Entry,innerclass,2,8,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\core\CloseableReferenceFactory.java,com.facebook.imagepipeline.core.CloseableReferenceFactory,class,9,30,5
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\BaseCloseableImage.java,com.facebook.imagepipeline.image.BaseCloseableImage,class,9,47,14
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\urlsfetcher\ImageUrlsFetcher.java,com.facebook.samples.comparison.urlsfetcher.ImageUrlsFetcher$Anonymous1,anonymous,2,8,2
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\common\media\MediaUtilsTest.java,com.facebook.common.media.MediaUtilsTest,class,3,34,10
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\local\LocalDrawableAnimationBackend.java,com.facebook.samples.animation2.local.LocalDrawableAnimationBackend,class,12,104,21
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationFragment.java,com.facebook.samples.animation2.bitmap.BitmapAnimationFragment,class,12,23,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineDownsampleFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineDownsampleFragment$Anonymous1,anonymous,4,8,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\Pool.java,com.facebook.common.memory.Pool,interface,3,4,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\AbstractDataSource.java,com.facebook.datasource.AbstractDataSource,class,11,216,53
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ninepatch\NinePatchExample.java,com.facebook.fresco.samples.showcase.vito.ninepatch.NinePatchExample$NinePatchDecoder,innerclass,9,10,1
C:\oodass1\projects\fresco\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java,com.facebook.webpsupport.WebpDecodingTest,class,12,97,19
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java,com.facebook.datasource.FirstAvailableDataSourceSupplier$FirstAvailableDataSource,innerclass,9,123,34
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\widget\text\span\BetterImageSpanTest.java,com.facebook.widget.text.span.BetterImageSpanTest,class,11,55,5
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\memory\NoOpPoolStatsTracker.java,com.facebook.imagepipeline.memory.NoOpPoolStatsTracker,class,5,25,10
C:\oodass1\projects\fresco\animated-webp\src\main\java\com\facebook\animated\webp\WebPFrame.java,com.facebook.animated.webp.WebPFrame,class,6,46,21
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\DefaultZoomableController.java,com.facebook.samples.zoomable.DefaultZoomableController$ImageBoundsListener,interface,1,3,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineResizingFragment$SimpleResizeOptionsAdapter,innerclass,6,18,5
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\core\DiskStorageCacheFactory.java,com.facebook.imagepipeline.core.DiskStorageCacheFactory,class,8,16,4
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\JobScheduler.java,com.facebook.imagepipeline.producers.JobScheduler$JobState,enum,1,1,0
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\file\FileUtils.java,com.facebook.common.file.FileUtils,class,5,62,11
C:\oodass1\projects\fresco\memory-types\simple\src\test\java\com\facebook\imagepipeline\memory\MemoryPooledByteBufferOutputStreamTest.java,MemoryPooledByteBufferOutputStreamTest,class,13,104,22
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PartialDiskCacheProducer.java,com.facebook.imagepipeline.producers.PartialDiskCacheProducer,class,26,213,15
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\ArrayDrawableTest.java,com.facebook.drawee.drawable.ArrayDrawableTest,class,12,121,15
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\file\FileUtils.java,com.facebook.common.file.FileUtils$RenameException,innerclass,1,9,2
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\instrumentation\InstrumentedDraweeView.java,com.facebook.samples.comparison.instrumentation.InstrumentedDraweeView,class,15,55,10
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\CountingLruMap.java,com.facebook.imagepipeline.cache.CountingLruMap,class,10,77,24
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoRegionDecoder.java,com.facebook.fresco.samples.showcase.vito.FrescoVitoRegionDecoder,class,16,33,4
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeFitY,innerclass,5,14,2
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeFitX,innerclass,5,14,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PostprocessorProducer.java,com.facebook.imagepipeline.producers.PostprocessorProducer$PostprocessorConsumer$Anonymous2,anonymous,3,21,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PostprocessorProducer.java,com.facebook.imagepipeline.producers.PostprocessorProducer$PostprocessorConsumer$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\animated-drawable\src\main\java\com\facebook\fresco\animation\backend\AnimationBackend.java,com.facebook.fresco.animation.backend.AnimationBackend$Listener,interface,0,3,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\JobScheduler.java,com.facebook.imagepipeline.producers.JobScheduler$JobStartExecutorSupplier,innerclass,1,9,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationCacheSelectorConfigurator.java,com.facebook.samples.animation2.bitmap.BitmapAnimationCacheSelectorConfigurator$BitmapFrameCacheChangedListener,interface,1,3,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DefaultEntryEvictionComparatorSupplier.java,com.facebook.cache.disk.DefaultEntryEvictionComparatorSupplier$Anonymous1,anonymous,1,7,3
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\drawable\RoundedDrawable.java,com.facebook.drawee.drawable.RoundedDrawable,class,18,268,73
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java,com.facebook.drawee.controller.AbstractDraweeController$Anonymous1,anonymous,0,14,5
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\MainActivity.java,com.facebook.samples.scrollperf.MainActivity,class,8,21,4
